"U:0","U:1","U:2","V","epsilon","k","nut","p","Face Count","Cell Type"
6.5754,-1.785,0,6.8638e-10,26.778,0.61534,0.0012726,13.231,6,12
6.5123,-1.7281,0,6.9371e-10,26.654,0.61326,0.0012699,13.614,6,12
6.4531,-1.6715,1.4849e-18,7.0113e-10,26.557,0.61154,0.0012674,13.973,6,12
6.3976,-1.6147,0,7.0863e-10,26.489,0.61025,0.0012653,14.308,6,12
6.3456,-1.5576,-7.8642e-19,7.1623e-10,26.45,0.60943,0.0012638,14.621,6,12
6.2968,-1.4999,8.0323e-19,7.2391e-10,26.437,0.60907,0.0012629,14.913,6,12
6.2508,-1.4411,-1.6377e-18,7.317e-10,26.443,0.60909,0.0012627,15.185,6,12
6.2073,-1.3811,0,7.3957e-10,26.458,0.60938,0.0012632,15.437,6,12
6.166,-1.3196,0,7.4754e-10,26.469,0.60975,0.0012642,15.671,6,12
6.1265,-1.2565,0,7.5561e-10,26.464,0.60999,0.0012654,15.888,6,12
6.0885,-1.1918,1.7427e-18,7.6377e-10,26.426,0.60987,0.0012667,16.087,6,12
6.0518,-1.1255,3.5179e-18,7.7203e-10,26.34,0.60912,0.0012677,16.271,6,12
6.016,-1.0579,0,7.804e-10,26.192,0.60749,0.0012681,16.44,6,12
5.981,-0.9894,-1.2277e-20,7.8886e-10,25.97,0.60475,0.0012674,16.595,6,12
5.9466,-0.92038,1.8162e-18,7.9743e-10,25.665,0.6007,0.0012654,16.737,6,12
5.9127,-0.85139,0,8.0611e-10,25.271,0.59521,0.0012617,16.866,6,12
5.8791,-0.78301,1.8683e-18,8.1489e-10,24.787,0.58817,0.0012561,16.985,6,12
5.846,-0.71587,1.8882e-18,8.2377e-10,24.214,0.57958,0.0012485,17.093,6,12
5.8132,-0.65059,0,8.3277e-10,23.56,0.56947,0.0012388,17.193,6,12
5.7809,-0.58775,1.9172e-18,8.4188e-10,22.834,0.55795,0.001227,17.284,6,12
5.749,-0.5279,-1.9371e-18,8.511e-10,22.048,0.54518,0.0012132,17.367,6,12
5.7177,-0.47153,-1.9668e-18,8.6043e-10,21.215,0.53135,0.0011977,17.444,6,12
5.687,-0.41901,0,8.6988e-10,20.35,0.5167,0.0011807,17.514,6,12
5.6569,-0.37064,0,8.7944e-10,19.467,0.50146,0.0011625,17.579,6,12
5.6276,-0.32661,-2.0214e-18,8.8912e-10,18.582,0.4859,0.0011435,17.639,6,12
5.5991,-0.28701,8.4747e-21,8.9892e-10,17.707,0.47024,0.0011239,17.695,6,12
5.5715,-0.25181,-2.0531e-18,9.0884e-10,16.854,0.45473,0.0011042,17.746,6,12
5.5447,-0.2209,0,9.1889e-10,16.033,0.43956,0.0010846,17.793,6,12
5.5188,-0.1941,-2.0722e-18,9.2906e-10,15.252,0.4249,0.0010654,17.837,6,12
5.4939,-0.17114,-2.0904e-18,9.3936e-10,14.516,0.4109,0.0010468,17.877,6,12
5.4699,-0.15172,-2.0997e-18,9.4978e-10,13.831,0.39766,0.001029,17.914,6,12
5.4468,-0.13547,-2.1014e-18,9.6034e-10,13.198,0.38527,0.0010122,17.948,6,12
5.4247,-0.12205,2.1134e-18,9.7102e-10,12.618,0.37377,0.00099646,17.98,6,12
5.4036,-0.11108,2.1127e-18,9.8184e-10,12.091,0.36318,0.00098178,18.009,6,12
5.3834,-0.1022,2.1161e-18,9.9279e-10,11.616,0.3535,0.0009682,18.035,6,12
5.3641,-0.095076,0,1.0039e-09,11.189,0.3447,0.00095572,18.059,6,12
5.3458,-0.089384,2.1188e-18,1.0151e-09,10.809,0.33676,0.0009443,18.081,6,12
5.3284,-0.084845,-2.1221e-18,1.0265e-09,10.471,0.32963,0.00093388,18.101,6,12
5.3119,-0.081211,0,1.038e-09,10.172,0.32324,0.00092442,18.119,6,12
5.2963,-0.078267,0,1.0497e-09,9.9092,0.31755,0.00091585,18.135,6,12
5.2816,-0.075834,0,1.0615e-09,9.6776,0.31248,0.00090809,18.15,6,12
5.2678,-0.073765,0,1.0734e-09,9.4743,0.30799,0.00090109,18.163,6,12
5.2548,-0.071941,-2.1024e-18,1.0855e-09,9.2959,0.30401,0.00089478,18.175,6,12
5.2427,-0.070271,2.096e-18,1.0978e-09,9.1393,0.30048,0.0008891,18.185,6,12
5.2313,-0.068686,-2.089e-18,1.1102e-09,9.0019,0.29735,0.00088398,18.194,6,12
5.2208,-0.067135,0,1.1228e-09,8.881,0.29458,0.00087937,18.202,6,12
5.2109,-0.065583,4.1429e-18,1.1355e-09,8.7744,0.29211,0.00087523,18.209,6,12
5.2018,-0.06401,0,1.1484e-09,8.6803,0.28992,0.0008715,18.215,6,12
5.1934,-0.062402,-4.1081e-18,1.1614e-09,8.597,0.28797,0.00086814,18.22,6,12
5.1857,-0.060755,-6.1356e-18,1.1747e-09,8.5229,0.28622,0.00086511,18.224,6,12
5.1785,-0.059072,-2.0363e-18,1.188e-09,8.4569,0.28466,0.00086238,18.227,6,12
5.172,-0.057357,0,1.2016e-09,8.3978,0.28326,0.00085991,18.229,6,12
5.166,-0.055618,0,1.2153e-09,8.3448,0.282,0.00085768,18.23,6,12
5.1605,-0.053865,0,1.2292e-09,8.2971,0.28086,0.00085566,18.231,6,12
5.1555,-0.052108,3.9861e-18,1.2433e-09,8.254,0.27983,0.00085383,18.231,6,12
5.151,-0.050356,3.9655e-18,1.2576e-09,8.215,0.2789,0.00085216,18.23,6,12
5.1469,-0.048621,0,1.272e-09,8.1797,0.27805,0.00085065,18.229,6,12
5.1433,-0.04691,0,1.2867e-09,8.1475,0.27728,0.00084928,18.227,6,12
5.14,-0.045232,-3.8958e-18,1.3015e-09,8.1182,0.27657,0.00084803,18.225,6,12
5.137,-0.043595,0,1.3165e-09,8.0914,0.27593,0.00084688,18.222,6,12
5.1344,-0.042003,0,1.3317e-09,8.0669,0.27535,0.00084584,18.219,6,12
5.1321,-0.040462,0,1.3471e-09,8.0446,0.27481,0.00084489,18.215,6,12
5.13,-0.038976,0,1.3627e-09,8.0241,0.27432,0.00084402,18.211,6,12
5.1282,-0.037547,3.7732e-18,1.3785e-09,8.0052,0.27387,0.00084323,18.206,6,12
5.1266,-0.036179,3.7483e-18,1.3945e-09,7.988,0.27345,0.0008425,18.201,6,12
5.1253,-0.034871,0,1.4107e-09,7.9721,0.27307,0.00084183,18.196,6,12
5.1241,-0.033626,3.6985e-18,1.4271e-09,7.9576,0.27272,0.00084122,18.19,6,12
5.1232,-0.032442,3.6731e-18,1.4437e-09,7.9442,0.2724,0.00084066,18.184,6,12
5.1224,-0.03132,-3.6471e-18,1.4606e-09,7.9319,0.27211,0.00084015,18.177,6,12
5.1217,-0.03026,-3.6219e-18,1.4777e-09,7.9206,0.27184,0.00083968,18.171,6,12
5.1212,-0.02926,0,1.4949e-09,7.9102,0.27159,0.00083925,18.164,6,12
5.1208,-0.028319,0,1.5125e-09,7.9007,0.27136,0.00083885,18.157,6,12
5.1206,-0.027436,0,1.5302e-09,7.8919,0.27115,0.00083849,18.149,6,12
5.1204,-0.026609,0,1.5482e-09,7.8838,0.27096,0.00083816,18.142,6,12
5.1204,-0.025838,0,1.5664e-09,7.8764,0.27079,0.00083786,18.134,6,12
5.1204,-0.02512,2.0584e-22,1.5848e-09,7.8696,0.27063,0.00083759,18.126,6,12
5.1205,-0.024455,3.441e-18,1.6035e-09,7.8633,0.27048,0.00083734,18.118,6,12
5.1207,-0.023839,0,1.6224e-09,7.8576,0.27034,0.00083711,18.109,6,12
5.121,-0.023273,-3.3892e-18,1.6416e-09,7.8524,0.27022,0.0008369,18.1,6,12
5.1213,-0.022755,0,1.661e-09,7.8477,0.27011,0.00083671,18.091,6,12
5.1217,-0.022283,3.3373e-18,1.6807e-09,7.8434,0.27001,0.00083655,18.082,6,12
5.1221,-0.021857,3.3115e-18,1.7007e-09,7.8394,0.26992,0.00083639,18.073,6,12
5.1226,-0.021477,3.2856e-18,1.7209e-09,7.8359,0.26983,0.00083626,18.063,6,12
5.1231,-0.021143,-3.2598e-18,1.7413e-09,7.8327,0.26976,0.00083614,18.054,6,12
5.1236,-0.020856,-6.4679e-18,1.7621e-09,7.8299,0.26969,0.00083604,18.044,6,12
5.1242,-0.020618,0,1.7831e-09,7.8273,0.26963,0.00083594,18.034,6,12
5.1248,-0.020431,0,1.8044e-09,7.8251,0.26958,0.00083587,18.023,6,12
5.1255,-0.0203,-2.6317e-23,1.826e-09,7.8232,0.26954,0.0008358,18.013,6,12
5.1262,-0.020231,-3.1311e-18,1.8478e-09,7.8215,0.2695,0.00083575,18.002,6,12
5.1269,-0.020232,0,1.87e-09,7.8201,0.26947,0.00083571,17.991,6,12
5.1277,-0.020315,-3.0799e-18,1.8924e-09,7.819,0.26945,0.00083568,17.98,6,12
5.1285,-0.020494,0,1.9152e-09,7.8181,0.26943,0.00083566,17.968,6,12
5.1294,-0.020787,0,1.9382e-09,7.8175,0.26942,0.00083565,17.956,6,12
5.1303,-0.021219,0,1.9616e-09,7.8171,0.26941,0.00083566,17.944,6,12
5.1313,-0.021821,0,1.9852e-09,7.817,0.26941,0.00083567,17.931,6,12
5.1324,-0.022633,0,2.0092e-09,7.8172,0.26942,0.0008357,17.918,6,12
5.1336,-0.023707,-5.853e-18,2.0335e-09,7.8176,0.26943,0.00083574,17.904,6,12
5.1348,-0.025106,0,2.0581e-09,7.8183,0.26945,0.00083578,17.889,6,12
5.1363,-0.026914,5.7499e-18,2.0831e-09,7.8194,0.26948,0.00083585,17.874,6,12
5.1379,-0.029234,0,2.1084e-09,7.8208,0.26952,0.00083592,17.857,6,12
5.1398,-0.032194,0,2.134e-09,7.8227,0.26957,0.00083602,17.839,6,12
5.1419,-0.035958,5.5882e-18,2.1599e-09,7.8251,0.26963,0.00083613,17.819,6,12
5.1446,-0.040721,1.107e-17,2.1863e-09,7.8282,0.2697,0.00083627,17.797,6,12
5.1478,-0.046718,5.4816e-18,2.2129e-09,7.8323,0.2698,0.00083644,17.771,6,12
5.1518,-0.054226,0,2.24e-09,7.8375,0.26992,0.00083666,17.741,6,12
5.157,-0.063543,0,2.2673e-09,7.8444,0.27009,0.00083694,17.705,6,12
5.1638,-0.074986,0,2.2951e-09,7.8536,0.2703,0.00083729,17.66,6,12
5.1726,-0.088785,-1.045e-17,2.3232e-09,7.866,0.27059,0.00083776,17.603,6,12
5.1846,-0.10512,0,2.3517e-09,7.8826,0.27097,0.00083836,17.531,6,12
5.2,-0.12392,-5.072e-18,2.3806e-09,7.9042,0.27147,0.00083912,17.437,6,12
10.108,0.059738,0,3.0371e-10,12.882,0.34672,0.00083985,-5.1209,6,12
10.115,0.062809,0,3.0684e-10,12.843,0.34608,0.00083933,-5.1784,6,12
10.122,0.066246,1.9797e-19,3.1e-10,12.804,0.34545,0.00083881,-5.2444,6,12
10.13,0.069941,2.3438e-21,3.1319e-10,12.766,0.34483,0.00083829,-5.3202,6,12
10.14,0.073811,0,3.1642e-10,12.729,0.34423,0.00083778,-5.408,6,12
10.151,0.077748,2.0597e-19,3.1969e-10,12.693,0.34364,0.00083727,-5.51,6,12
10.163,0.081603,0,3.23e-10,12.659,0.34307,0.00083679,-5.628,6,12
10.178,0.085184,0,3.2634e-10,12.626,0.34254,0.00083635,-5.7638,6,12
10.194,0.088252,2.2135e-19,3.2973e-10,12.596,0.34204,0.00083594,-5.9192,6,12
10.212,0.090526,0,3.3315e-10,12.568,0.34159,0.00083559,-6.0956,6,12
10.233,0.091682,2.3309e-19,3.3662e-10,12.543,0.3412,0.00083531,-6.2942,6,12
10.256,0.091358,-8.6114e-22,3.4012e-10,12.522,0.34087,0.00083512,-6.516,6,12
10.282,0.089152,0,3.4367e-10,12.506,0.34063,0.00083504,-6.7614,6,12
10.31,0.08463,0,3.4726e-10,12.494,0.34049,0.0008351,-7.0305,6,12
10.34,0.077326,5.3045e-19,3.5089e-10,12.489,0.34046,0.00083531,-7.3228,6,12
10.373,0.066751,0,3.5456e-10,12.49,0.34056,0.00083571,-7.6374,6,12
10.408,0.052398,-4.0405e-21,3.5828e-10,12.499,0.34081,0.00083632,-7.9728,6,12
10.444,0.03375,0,3.6204e-10,12.518,0.34124,0.00083719,-8.3267,6,12
10.482,0.010292,0,3.6584e-10,12.546,0.34186,0.00083834,-8.6964,6,12
10.521,-0.018479,3.2255e-19,3.6969e-10,12.586,0.3427,0.00083983,-9.0782,6,12
10.561,-0.05304,0,3.7359e-10,12.639,0.3438,0.00084168,-9.468,6,12
10.601,-0.093825,0,3.7753e-10,12.705,0.34517,0.00084394,-9.861,6,12
10.639,-0.14122,3.2939e-19,3.8152e-10,12.788,0.34683,0.00084665,-10.251,6,12
10.677,-0.19552,0,3.8555e-10,12.887,0.34883,0.00084986,-10.633,6,12
10.712,-0.25695,-3.7781e-19,3.8964e-10,13.004,0.35119,0.00085361,-11,6,12
10.744,-0.32563,7.3361e-19,3.9377e-10,13.141,0.35393,0.00085794,-11.344,6,12
10.772,-0.40154,0,3.9795e-10,13.299,0.35708,0.00086289,-11.659,6,12
10.794,-0.48455,7.5278e-19,4.0218e-10,13.48,0.36066,0.00086849,-11.936,6,12
10.811,-0.57438,-7.5769e-19,4.0647e-10,13.684,0.3647,0.0008748,-12.169,6,12
10.82,-0.67061,0,4.108e-10,13.914,0.36922,0.00088182,-12.35,6,12
10.822,-0.77266,0,4.1519e-10,14.169,0.37424,0.00088958,-12.471,6,12
10.814,-0.8798,0,4.1963e-10,14.452,0.37976,0.0008981,-12.528,6,12
10.797,-0.99117,0,4.2412e-10,14.762,0.38579,0.00090739,-12.514,6,12
10.77,-1.1058,7.8432e-19,4.2866e-10,15.101,0.39235,0.00091744,-12.424,6,12
10.732,-1.2225,0,4.3326e-10,15.469,0.39942,0.00092823,-12.256,6,12
10.683,-1.3402,0,4.3792e-10,15.864,0.407,0.00093974,-12.006,6,12
10.622,-1.4575,0,4.4263e-10,16.287,0.41505,0.00095194,-11.674,6,12
10.55,-1.5733,0,4.474e-10,16.736,0.42356,0.00096476,-11.261,6,12
10.467,-1.6862,-5.6176e-20,4.5223e-10,17.21,0.43249,0.00097814,-10.767,6,12
10.373,-1.7949,-1.1681e-18,4.5712e-10,17.706,0.44177,0.00099202,-10.197,6,12
10.269,-1.8984,0,4.6206e-10,18.221,0.45137,0.0010063,-9.555,6,12
10.155,-1.9955,4.7412e-19,4.6707e-10,18.751,0.46119,0.0010209,-8.846,6,12
10.033,-2.0852,0,4.7214e-10,19.293,0.47118,0.0010357,-8.077,6,12
9.9027,-2.1669,0,4.7727e-10,19.841,0.48126,0.0010506,-7.2552,6,12
9.7663,-2.2398,3.7436e-19,4.8246e-10,20.39,0.49133,0.0010655,-6.3886,6,12
9.6245,-2.3034,3.2136e-19,4.8771e-10,20.936,0.50131,0.0010803,-5.4855,6,12
9.4785,-2.3575,-2.3311e-19,4.9303e-10,21.473,0.51113,0.001095,-4.5542,6,12
9.3295,-2.402,2.1293e-19,4.9841e-10,21.997,0.52069,0.0011093,-3.603,6,12
9.1785,-2.4368,1.5825e-19,5.0387e-10,22.501,0.52993,0.0011233,-2.6397,6,12
9.0266,-2.4622,-2.4764e-20,5.0938e-10,22.982,0.53878,0.0011368,-1.6721,6,12
8.875,-2.4783,0,5.1497e-10,23.435,0.54716,0.0011497,-0.70696,6,12
8.7243,-2.4858,-2.2726e-20,5.2062e-10,23.857,0.55503,0.0011621,0.24931,6,12
8.5756,-2.485,0,5.2635e-10,24.245,0.56234,0.0011739,1.1912,6,12
8.4296,-2.4764,0,5.3214e-10,24.597,0.56905,0.0011849,2.1138,6,12
8.2867,-2.4608,1.6903e-19,5.3801e-10,24.91,0.57513,0.0011951,3.0131,6,12
8.1476,-2.4387,2.0627e-19,5.4395e-10,25.183,0.58056,0.0012046,3.8857,6,12
8.0127,-2.4108,-2.6058e-19,5.4996e-10,25.416,0.58532,0.0012132,4.729,6,12
7.8823,-2.3777,-3.0426e-19,5.5604e-10,25.608,0.58939,0.0012209,5.541,6,12
7.7566,-2.34,3.4645e-19,5.6221e-10,25.76,0.59276,0.0012276,6.3203,6,12
7.6359,-2.2985,0,5.6845e-10,25.871,0.59545,0.0012334,7.0659,6,12
7.5203,-2.2536,0,5.7476e-10,25.945,0.59744,0.0012382,7.7775,6,12
7.4097,-2.2061,0,5.8116e-10,25.982,0.59877,0.0012419,8.4549,6,12
7.3043,-2.1563,0,5.8763e-10,25.985,0.59945,0.0012446,9.0984,6,12
7.2039,-2.1049,0,5.9419e-10,25.958,0.59952,0.0012462,9.7085,6,12
7.1087,-2.0523,0,6.0083e-10,25.905,0.59905,0.0012468,10.286,6,12
7.0183,-1.9989,5.9889e-19,6.0755e-10,25.832,0.59811,0.0012464,10.832,6,12
6.9328,-1.9451,0,6.1435e-10,25.745,0.59679,0.0012451,11.347,6,12
6.8521,-1.8912,-1.9771e-18,6.2124e-10,25.651,0.59521,0.001243,11.833,6,12
6.7759,-1.8373,-6.8961e-19,6.2822e-10,25.558,0.5935,0.0012404,12.29,6,12
6.7042,-1.7836,-1.4206e-18,6.3529e-10,25.473,0.59178,0.0012373,12.72,6,12
6.6367,-1.7301,0,6.4244e-10,25.403,0.59019,0.0012341,13.124,6,12
6.5732,-1.6767,0,6.4969e-10,25.354,0.58886,0.0012309,13.504,6,12
6.5135,-1.6233,-1.5696e-18,6.5702e-10,25.332,0.58789,0.0012279,13.86,6,12
6.4574,-1.5696,0,6.6445e-10,25.337,0.58736,0.0012255,14.193,6,12
6.4046,-1.5153,0,6.7197e-10,25.368,0.58729,0.0012236,14.505,6,12
6.3547,-1.46,0,6.7959e-10,25.423,0.58767,0.0012226,14.796,6,12
6.3074,-1.4035,1.702e-18,6.8731e-10,25.493,0.58842,0.0012224,15.068,6,12
6.2625,-1.3455,0,6.9512e-10,25.568,0.58943,0.001223,15.321,6,12
6.2195,-1.2857,0,7.0303e-10,25.636,0.59053,0.0012242,15.555,6,12
6.1781,-1.224,0,7.1104e-10,25.683,0.59149,0.001226,15.773,6,12
6.1381,-1.1604,1.8104e-18,7.1916e-10,25.691,0.59207,0.001228,15.974,6,12
6.0992,-1.0952,-1.2235e-20,7.2737e-10,25.647,0.59201,0.0012299,16.159,6,12
6.061,-1.0284,0,7.357e-10,25.537,0.59107,0.0012313,16.33,6,12
6.0235,-0.96059,-1.8891e-18,7.4412e-10,25.347,0.58901,0.0012319,16.486,6,12
5.9866,-0.89216,-1.1734e-20,7.5266e-10,25.071,0.58564,0.0012312,16.63,6,12
5.95,-0.8237,1.9186e-18,7.6131e-10,24.703,0.58081,0.001229,16.762,6,12
5.9139,-0.75584,0,7.7007e-10,24.242,0.57443,0.001225,16.883,6,12
5.8782,-0.6892,0,7.7894e-10,23.691,0.56648,0.0012191,16.994,6,12
5.8429,-0.62445,0,7.8792e-10,23.057,0.55701,0.0012111,17.097,6,12
5.8082,-0.56218,-4.0102e-18,7.9702e-10,22.35,0.54612,0.001201,17.191,6,12
5.7741,-0.50296,2.03e-18,8.0623e-10,21.582,0.53396,0.001189,17.277,6,12
5.7408,-0.44725,-2.0396e-18,8.1557e-10,20.768,0.52074,0.0011751,17.357,6,12
5.7083,-0.39544,0,8.2502e-10,19.922,0.50667,0.0011598,17.431,6,12
5.6767,-0.34783,2.0775e-18,8.346e-10,19.058,0.49201,0.0011432,17.5,6,12
5.6461,-0.30459,0,8.443e-10,18.192,0.477,0.0011256,17.564,6,12
5.6165,-0.2658,2.1202e-18,8.5413e-10,17.337,0.46188,0.0011075,17.623,6,12
5.588,-0.23142,0,8.6408e-10,16.503,0.44688,0.0010891,17.678,6,12
5.5607,-0.20134,0,8.7417e-10,15.701,0.43219,0.0010707,17.729,6,12
5.5344,-0.17537,2.1608e-18,8.8438e-10,14.939,0.41799,0.0010526,17.777,6,12
5.5093,-0.15322,2.1645e-18,8.9473e-10,14.222,0.40443,0.0010351,17.821,6,12
5.4853,-0.13459,0,9.0521e-10,13.554,0.3916,0.0010183,17.861,6,12
5.4624,-0.11912,2.1868e-18,9.1583e-10,12.938,0.37959,0.0010024,17.899,6,12
5.4406,-0.10646,0,9.2658e-10,12.374,0.36845,0.00098739,17.934,6,12
5.4198,-0.096228,-5.0759e-21,9.3748e-10,11.862,0.35819,0.00097343,17.966,6,12
5.4001,-0.088068,-2.1978e-18,9.4852e-10,11.401,0.34882,0.0009605,17.995,6,12
5.3813,-0.081639,0,9.597e-10,10.988,0.34031,0.00094861,18.022,6,12
5.3635,-0.076626,-4.055e-21,9.7103e-10,10.62,0.33264,0.00093772,18.046,6,12
5.3466,-0.072747,0,9.8251e-10,10.294,0.32576,0.0009278,18.069,6,12
5.3306,-0.069754,2.1889e-18,9.9414e-10,10.006,0.31961,0.00091877,18.089,6,12
5.3156,-0.067433,0,1.0059e-09,9.7532,0.31413,0.0009106,18.108,6,12
5.3013,-0.065605,0,1.0179e-09,9.5313,0.30928,0.00090322,18.125,6,12
5.2879,-0.064122,4.3479e-18,1.03e-09,9.337,0.30498,0.00089656,18.14,6,12
5.2753,-0.062866,0,1.0422e-09,9.1671,0.30118,0.00089056,18.153,6,12
5.2635,-0.061744,0,1.0546e-09,9.0187,0.29783,0.00088516,18.166,6,12
5.2524,-0.060686,4.3032e-18,1.0672e-09,8.8888,0.29486,0.00088031,18.176,6,12
5.242,-0.059643,-4.2857e-18,1.0799e-09,8.7751,0.29224,0.00087596,18.186,6,12
5.2323,-0.058578,-4.2705e-18,1.0929e-09,8.6754,0.28993,0.00087204,18.194,6,12
5.2233,-0.057469,0,1.1059e-09,8.5878,0.28788,0.00086853,18.201,6,12
5.2149,-0.056306,2.9258e-21,1.1192e-09,8.5106,0.28606,0.00086537,18.207,6,12
5.2071,-0.055082,8.4138e-18,1.1326e-09,8.4424,0.28444,0.00086253,18.212,6,12
5.1999,-0.0538,4.1835e-18,1.1462e-09,8.3818,0.283,0.00085998,18.216,6,12
5.1932,-0.052465,0,1.16e-09,8.328,0.28172,0.00085768,18.219,6,12
5.187,-0.051085,0,1.174e-09,8.2799,0.28056,0.0008556,18.221,6,12
5.1814,-0.04967,0,1.1882e-09,8.2369,0.27952,0.00085373,18.223,6,12
5.1761,-0.04823,-8.1798e-18,1.2025e-09,8.1982,0.27859,0.00085203,18.223,6,12
5.1714,-0.046777,0,1.2171e-09,8.1634,0.27775,0.0008505,18.223,6,12
5.167,-0.045321,0,1.2318e-09,8.1319,0.27698,0.00084911,18.223,6,12
5.163,-0.043871,0,1.2467e-09,8.1034,0.27629,0.00084785,18.221,6,12
5.1593,-0.042437,0,1.2619e-09,8.0775,0.27567,0.00084671,18.219,6,12
5.156,-0.041027,3.9611e-18,1.2772e-09,8.054,0.2751,0.00084567,18.217,6,12
5.1529,-0.039647,3.9346e-18,1.2927e-09,8.0326,0.27458,0.00084472,18.214,6,12
5.1502,-0.038302,0,1.3085e-09,8.0131,0.2741,0.00084386,18.211,6,12
5.1477,-0.036999,-3.8809e-18,1.3244e-09,7.9953,0.27367,0.00084307,18.207,6,12
5.1455,-0.035741,-3.8544e-18,1.3406e-09,7.979,0.27327,0.00084235,18.202,6,12
5.1435,-0.034529,-3.827e-18,1.357e-09,7.9641,0.27291,0.0008417,18.198,6,12
5.1417,-0.033368,0,1.3736e-09,7.9505,0.27258,0.00084111,18.193,6,12
5.1401,-0.032258,0,1.3905e-09,7.938,0.27228,0.00084056,18.187,6,12
5.1387,-0.0312,3.7437e-18,1.4075e-09,7.9267,0.27201,0.00084007,18.181,6,12
5.1374,-0.030195,7.4323e-18,1.4248e-09,7.9163,0.27176,0.00083961,18.175,6,12
5.1363,-0.029242,0,1.4424e-09,7.9067,0.27152,0.0008392,18.169,6,12
5.1354,-0.028341,0,1.4601e-09,7.898,0.27132,0.00083882,18.162,6,12
5.1345,-0.027493,0,1.4781e-09,7.8901,0.27112,0.00083848,18.155,6,12
5.1338,-0.026695,0,1.4964e-09,7.8829,0.27095,0.00083817,18.148,6,12
5.1332,-0.025949,3.5763e-18,1.5149e-09,7.8763,0.27079,0.00083789,18.14,6,12
5.1327,-0.025251,3.5483e-18,1.5336e-09,7.8703,0.27065,0.00083763,18.133,6,12
5.1323,-0.024601,7.0409e-18,1.5526e-09,7.8649,0.27052,0.0008374,18.125,6,12
5.1319,-0.023999,-3.4924e-18,1.5719e-09,7.86,0.2704,0.00083719,18.117,6,12
5.1317,-0.023442,3.4644e-18,1.5914e-09,7.8556,0.27029,0.00083701,18.108,6,12
5.1315,-0.02293,0,1.6112e-09,7.8517,0.2702,0.00083684,18.1,6,12
5.1313,-0.022463,-3.4086e-18,1.6312e-09,7.8482,0.27011,0.00083669,18.091,6,12
5.1312,-0.022039,-3.3808e-18,1.6516e-09,7.8452,0.27004,0.00083656,18.082,6,12
5.1312,-0.021658,0,1.6722e-09,7.8425,0.26998,0.00083645,18.073,6,12
5.1312,-0.021321,0,1.6931e-09,7.8402,0.26992,0.00083635,18.063,6,12
5.1313,-0.021027,0,1.7142e-09,7.8383,0.26987,0.00083627,18.053,6,12
5.1314,-0.020778,3.2698e-18,1.7357e-09,7.8367,0.26983,0.0008362,18.044,6,12
5.1316,-0.020577,0,1.7575e-09,7.8354,0.26981,0.00083614,18.034,6,12
5.1317,-0.020427,0,1.7795e-09,7.8345,0.26978,0.0008361,18.024,6,12
5.1319,-0.020332,9.5616e-18,1.8019e-09,7.8339,0.26977,0.00083607,18.013,6,12
5.1322,-0.020299,9.4793e-18,1.8245e-09,7.8337,0.26976,0.00083605,18.002,6,12
5.1325,-0.020336,0,1.8475e-09,7.8338,0.26976,0.00083604,17.992,6,12
5.1328,-0.020457,9.3154e-18,1.8708e-09,7.8342,0.26977,0.00083605,17.98,6,12
5.1331,-0.020674,6.1559e-18,1.8944e-09,7.8349,0.26978,0.00083606,17.969,6,12
5.1335,-0.02101,0,1.9184e-09,7.836,0.26981,0.00083609,17.958,6,12
5.1339,-0.021488,0,1.9426e-09,7.8374,0.26984,0.00083613,17.946,6,12
5.1344,-0.022141,-5.9932e-18,1.9672e-09,7.8392,0.26988,0.00083618,17.933,6,12
5.1349,-0.023012,0,1.9922e-09,7.8414,0.26992,0.00083624,17.921,6,12
5.1354,-0.024153,-1.2297e-21,2.0175e-09,7.8441,0.26998,0.00083631,17.908,6,12
5.1361,-0.025634,0,2.0431e-09,7.8472,0.27005,0.0008364,17.894,6,12
5.1368,-0.027541,-5.7745e-18,2.0691e-09,7.8509,0.27013,0.0008365,17.88,6,12
5.1376,-0.029984,0,2.0954e-09,7.8552,0.27022,0.00083661,17.865,6,12
5.1386,-0.033104,0,2.1222e-09,7.8603,0.27033,0.00083675,17.849,6,12
5.1398,-0.037076,-5.6116e-18,2.1492e-09,7.8663,0.27046,0.0008369,17.831,6,12
5.1413,-0.042119,-1.1106e-17,2.1767e-09,7.8734,0.27061,0.00083708,17.812,6,12
5.1433,-0.048498,-5.492e-18,2.2046e-09,7.8821,0.27079,0.0008373,17.79,6,12
5.1459,-0.056534,0,2.2328e-09,7.8927,0.27102,0.00083756,17.764,6,12
5.1494,-0.066588,-5.3778e-18,2.2614e-09,7.906,0.2713,0.00083789,17.734,6,12
5.1543,-0.079058,-5.3131e-18,2.2904e-09,7.9228,0.27165,0.0008383,17.695,6,12
5.1612,-0.094255,-1.3217e-20,2.3199e-09,7.9446,0.27211,0.00083882,17.645,6,12
5.1712,-0.11249,0,2.3497e-09,7.9729,0.2727,0.00083949,17.58,6,12
5.1845,-0.13361,-1.6865e-20,2.38e-09,8.0087,0.27345,0.00084031,17.492,6,12
10.108,0.052302,0,3.7006e-10,12.809,0.34665,0.00084436,-5.1721,6,12
10.115,0.054454,1.7064e-19,3.7353e-10,12.766,0.34602,0.0008441,-5.2335,6,12
10.122,0.056812,0,3.7703e-10,12.724,0.3454,0.00084383,-5.303,6,12
