"Cell Type","U:0","U:1","U:2","V","Volume","epsilon","k","nut","p"
12,10.0218,0.0300293,0,7.71935e-10,7.719345e-10,14.0812,0.364681,0.000850016,-4.37367
12,10.0284,0.0326569,0,7.41093e-10,7.410939e-10,13.9519,0.362908,0.000849579,-4.43546
12,10.0348,0.0345612,0,7.11484e-10,7.114846e-10,13.8306,0.361227,0.000849108,-4.49593
12,10.0411,0.0359229,0,6.83058e-10,6.83058e-10,13.717,0.359631,0.000848591,-4.55451
12,10.0472,0.0369884,0,6.55768e-10,6.55768e-10,13.6106,0.358114,0.00084802,-4.60961
12,10.053,0.0379591,0,6.29568e-10,6.295677e-10,13.5113,0.356671,0.00084739,-4.66121
12,10.0586,0.0389765,0,6.04414e-10,6.044142e-10,13.4184,0.355299,0.000846698,-4.71018
12,10.0642,0.0401604,0,5.80266e-10,5.802662e-10,13.3317,0.353991,0.000845946,-4.75727
12,10.0697,0.0416248,0,5.57082e-10,5.570826e-10,13.2508,0.352746,0.000845134,-4.8032
12,10.0752,0.043474,0,5.34825e-10,5.348251e-10,13.1753,0.351559,0.000844268,-4.84896
12,10.081,0.0457971,0,5.13457e-10,5.134572e-10,13.1049,0.350429,0.000843352,-4.89586
12,10.0871,0.0486635,0,4.92943e-10,4.929428e-10,13.0394,0.349354,0.000842393,-4.94552
12,10.0938,0.0521037,0,4.73248e-10,4.732482e-10,12.9786,0.348333,0.000841401,-4.99985
12,10.1012,0.0561953,0,4.5434e-10,4.543403e-10,12.9228,0.347378,0.000840411,-5.06077
12,10.0003,0.0043226,0,1.10769e-09,1.107693e-09,14.6865,0.372797,0.000851668,-4.20016
12,10.0027,0.0124444,0,1.06344e-09,1.063438e-09,14.521,0.370599,0.000851245,-4.21989
12,10.0074,0.0189754,0,1.02095e-09,1.02095e-09,14.3649,0.368514,0.000850843,-4.26613
12,10.0134,0.0236607,0,9.8016e-10,9.801589e-10,14.2175,0.366537,0.00085046,-4.32717
12,10.0196,0.0270082,0,9.409989e-10,9.409983e-10,14.0785,0.364661,0.00085009,-4.38903
12,10.0259,0.0294962,0,9.03403e-10,9.034032e-10,13.9473,0.362881,0.000849729,-4.44836
12,10.0321,0.0313256,0,8.67309e-10,8.673091e-10,13.8236,0.361191,0.000849371,-4.50673
12,10.0382,0.0326577,0,8.32657e-10,8.326566e-10,13.7068,0.359586,0.00084901,-4.56397
12,10.0442,0.0336966,0,7.9939e-10,7.993898e-10,13.5966,0.358061,0.000848641,-4.6189
12,10.05,0.0346208,0,7.67451e-10,7.674512e-10,13.4927,0.35661,0.000848261,-4.67134
12,10.0557,0.0355606,0,7.36789e-10,7.367888e-10,13.3948,0.355231,0.000847866,-4.72197
12,10.0614,0.0366217,0,7.07352e-10,7.07352e-10,13.3024,0.353918,0.000847454,-4.77153
12,10.0672,0.0378985,0,6.79091e-10,6.79091e-10,13.2154,0.352669,0.000847024,-4.82083
12,10.0731,0.0394728,0,6.51959e-10,6.519588e-10,13.1334,0.35148,0.000846576,-4.87086
12,10.0792,0.0414074,0,6.25911e-10,6.25911e-10,13.0563,0.35035,0.000846111,-4.92288
12,10.0858,0.0437441,0,6.00904e-10,6.009038e-10,12.9837,0.349276,0.000845631,-4.97837
12,10.0929,0.0464852,0,5.76896e-10,5.768957e-10,12.9157,0.348259,0.000845142,-5.03905
12,10.1008,0.0496833,0,5.53847e-10,5.538468e-10,12.8526,0.347309,0.000844665,-5.10655
12,10.0002,0.00369513,0,1.35029e-09,1.350294e-09,14.6864,0.372796,0.000851667,-4.23898
12,10.0024,0.0106147,0,1.29635e-09,1.296346e-09,14.5208,0.370596,0.000851242,-4.2563
12,10.0064,0.0162822,0,1.24455e-09,1.244553e-09,14.3645,0.368509,0.00085084,-4.296
12,10.0117,0.0204966,0,1.19483e-09,1.194828e-09,14.2169,0.366529,0.000850459,-4.34984
12,10.0175,0.0235616,0,1.14709e-09,1.14709e-09,14.0775,0.36465,0.000850098,-4.40699
12,10.0234,0.0258376,0,1.10126e-09,1.101261e-09,13.9457,0.362866,0.000849754,-4.4635
12,10.0293,0.0275213,0,1.05726e-09,1.057262e-09,13.8211,0.361171,0.000849426,-4.5197
12,10.0352,0.0287564,0,1.01502e-09,1.01502e-09,13.7033,0.359561,0.00084911,-4.57554
12,10.0411,0.0297049,0,9.74467e-10,9.744676e-10,13.5917,0.358031,0.000848805,-4.63022
12,10.0469,0.0305153,0,9.35534e-10,9.355341e-10,13.4862,0.356575,0.000848509,-4.68349
12,10.0527,0.0313006,0,8.98156e-10,8.981562e-10,13.3862,0.355191,0.000848219,-4.73582
12,10.0586,0.0321479,0,8.62272e-10,8.622723e-10,13.2917,0.353875,0.000847934,-4.78794
12,10.0646,0.0331292,0,8.27821e-10,8.278217e-10,13.2021,0.352622,0.000847654,-4.84064
12,10.0707,0.034301,0,7.94747e-10,7.947472e-10,13.1174,0.351432,0.000847378,-4.89488
12,10.0773,0.0356997,0,7.62994e-10,7.629945e-10,13.0373,0.350301,0.000847107,-4.95179
12,10.0842,0.03734,0,7.3251e-10,7.325103e-10,12.9615,0.349227,0.00084684,-5.01269
12,10.0917,0.0391995,0,7.03244e-10,7.032441e-10,12.8901,0.34821,0.000846582,-5.07902
12,10.1,0.0413078,0,6.75147e-10,6.751472e-10,12.8235,0.347261,0.000846347,-5.15205
12,10.0002,0.00303676,0,1.64603e-09,1.646026e-09,14.6864,0.372795,0.000851666,-4.2787
12,10.002,0.00870305,0,1.58026e-09,1.580262e-09,14.5207,0.370594,0.000851239,-4.29372
12,10.0055,0.0134036,0,1.51713e-09,1.517126e-09,14.3643,0.368505,0.000850835,-4.32772
12,10.0102,0.0170009,0,1.45651e-09,1.45651e-09,14.2166,0.366523,0.000850453,-4.37499
12,10.0155,0.0196589,0,1.39832e-09,1.398318e-09,14.077,0.364642,0.000850091,-4.4273
12,10.021,0.0216257,0,1.34245e-09,1.342452e-09,13.945,0.362855,0.000849749,-4.4807
12,10.0266,0.0230708,0,1.28882e-09,1.288816e-09,13.8202,0.361158,0.000849424,-4.5347
12,10.0324,0.0241162,0,1.23732e-09,1.237323e-09,13.702,0.359545,0.000849117,-4.58913
12,10.0382,0.0248841,0,1.18789e-09,1.187888e-09,13.59,0.358012,0.000848824,-4.64344
12,10.0439,0.0254879,0,1.14043e-09,1.140428e-09,13.484,0.356554,0.000848546,-4.6974
12,10.0498,0.026016,0,1.09486e-09,1.094864e-09,13.3835,0.355168,0.000848282,-4.75131
12,10.0558,0.0265334,0,1.05112e-09,1.051121e-09,13.2882,0.353849,0.000848031,-4.80578
12,10.0619,0.0270872,0,1.00913e-09,1.009125e-09,13.1979,0.352595,0.000847792,-4.86155
12,10.0683,0.027708,0,9.68807e-10,9.688068e-10,13.1123,0.351403,0.000847566,-4.91945
12,10.075,0.0284066,0,9.301e-10,9.300999e-10,13.0312,0.350271,0.000847353,-4.98047
12,10.0823,0.0291745,0,8.9294e-10,8.929393e-10,12.9544,0.349196,0.000847154,-5.04565
12,10.09,0.0299704,0,8.57264e-10,8.572635e-10,12.8819,0.348179,0.000846971,-5.11611
12,10.0984,0.0308046,0,8.23013e-10,8.23013e-10,12.814,0.347229,0.000846817,-5.19275
12,10.0002,0.00234599,0,2.00653e-09,2.006529e-09,14.6863,0.372795,0.000851665,-4.3174
12,10.0018,0.00670395,0,1.92636e-09,1.926363e-09,14.5206,0.370592,0.000851237,-4.33036
12,10.0048,0.0103341,0,1.8494e-09,1.849398e-09,14.3641,0.368502,0.000850831,-4.35966
12,10.0089,0.0131598,0,1.77551e-09,1.775507e-09,14.2163,0.366518,0.000850447,-4.40129
12,10.0137,0.0152624,0,1.70457e-09,1.704569e-09,14.0766,0.364636,0.000850084,-4.449
12,10.0189,0.0167952,0,1.63647e-09,1.636468e-09,13.9446,0.362848,0.00084974,-4.49925
12,10.0242,0.017884,0,1.57108e-09,1.571085e-09,13.8196,0.361149,0.000849415,-4.55103
12,10.0297,0.0186215,0,1.50831e-09,1.508314e-09,13.7013,0.359534,0.000849106,-4.60403
12,10.0354,0.0190917,0,1.44805e-09,1.448053e-09,13.5892,0.357999,0.000848814,-4.6578
12,10.0411,0.0193708,0,1.3902e-09,1.390198e-09,13.483,0.35654,0.000848538,-4.71211
12,10.0469,0.0195174,0,1.33465e-09,1.334655e-09,13.3823,0.355151,0.000848277,-4.76714
12,10.0529,0.0195709,0,1.28133e-09,1.281331e-09,13.2869,0.353831,0.000848031,-4.82332
12,10.0591,0.0195532,0,1.23014e-09,1.230138e-09,13.1964,0.352576,0.000847799,-4.88127
12,10.0656,0.0194704,0,1.18099e-09,1.180989e-09,13.1106,0.351383,0.000847582,-4.94164
12,10.0724,0.0193119,0,1.13381e-09,1.133805e-09,13.0292,0.350249,0.00084738,-5.00517
12,10.0796,0.0190512,0,1.08851e-09,1.088506e-09,12.9521,0.349173,0.000847193,-5.07262
12,10.0873,0.018636,0,1.04502e-09,1.045016e-09,12.8792,0.348154,0.000847026,-5.14474
12,10.0955,0.0180632,0,1.00326e-09,1.003265e-09,12.8109,0.347202,0.000846887,-5.22208
12,10.0002,0.00161682,0,2.44599e-09,2.445987e-09,14.6863,0.372794,0.000851664,-4.35213
12,10.0015,0.00459185,0,2.34826e-09,2.348263e-09,14.5205,0.37059,0.000851235,-4.36345
12,10.0042,0.00703801,0,2.25444e-09,2.254442e-09,14.364,0.3685,0.000850828,-4.38915
12,10.0079,0.00893285,0,2.16437e-09,2.164368e-09,14.2161,0.366515,0.000850443,-4.42632
12,10.0123,0.0103153,0,2.07789e-09,2.077894e-09,14.0764,0.364631,0.000850078,-4.47009
12,10.0171,0.0112669,0,1.99488e-09,1.994877e-09,13.9442,0.362842,0.000849733,-4.5174
12,10.0222,0.0118624,0,1.91517e-09,1.915175e-09,13.8192,0.361141,0.000849406,-4.56705
12,10.0275,0.0121579,0,1.83866e-09,1.838656e-09,13.7008,0.359525,0.000849096,-4.61854
12,10.0329,0.0122,0,1.7652e-09,1.765197e-09,13.5886,0.357989,0.000848802,-4.67145
12,10.0385,0.0120274,0,1.69467e-09,1.694671e-09,13.4823,0.356528,0.000848525,-4.72551
12,10.0442,0.0116673,0,1.62696e-09,1.626963e-09,13.3816,0.355138,0.000848262,-4.78074
12,10.0501,0.0111322,0,1.56196e-09,1.561961e-09,13.286,0.353816,0.000848015,-4.83742
12,10.0561,0.0104209,0,1.49955e-09,1.499555e-09,13.1954,0.352559,0.000847782,-4.89594
12,10.0624,0.00951989,0,1.43964e-09,1.439643e-09,13.1095,0.351364,0.000847564,-4.95673
12,10.069,0.00840318,0,1.38212e-09,1.382124e-09,13.028,0.350228,0.000847361,-5.02025
12,10.0759,0.00703444,0,1.3269e-09,1.326904e-09,12.9507,0.34915,0.000847173,-5.08696
12,10.0831,0.00535998,0,1.27389e-09,1.27389e-09,12.8775,0.348127,0.000847003,-5.15727
12,10.0907,0.00336969,0,1.22299e-09,1.222994e-09,12.809,0.34717,0.000846862,-5.23139
12,10.0002,0.000829096,0,2.98169e-09,2.981691e-09,14.6863,0.372794,0.000851664,-4.37834
12,10.0014,0.00230357,0,2.86256e-09,2.862564e-09,14.5204,0.37059,0.000851234,-4.38854
12,10.0038,0.00342655,0,2.74819e-09,2.748195e-09,14.3639,0.368498,0.000850826,-4.41185
12,10.0072,0.00422218,0,2.63839e-09,2.638393e-09,14.216,0.366513,0.00085044,-4.44601
12,10.0113,0.00471118,0,2.53298e-09,2.53298e-09,14.0762,0.364628,0.000850075,-4.48696
12,10.0158,0.00492265,0,2.43178e-09,2.431782e-09,13.944,0.362837,0.000849728,-4.53195
12,10.0206,0.00488088,0,2.33462e-09,2.334624e-09,13.8189,0.361136,0.000849399,-4.57972
12,10.0257,0.00460152,0,2.24135e-09,2.241346e-09,13.7004,0.359519,0.000849088,-4.62964
12,10.0308,0.00409405,0,2.1518e-09,2.151798e-09,13.5881,0.357981,0.000848793,-4.68122
12,10.0362,0.00336226,0,2.06583e-09,2.065826e-09,13.4817,0.356518,0.000848513,-4.73412
12,10.0416,0.00240242,0,1.98329e-09,1.983289e-09,13.3809,0.355126,0.000848248,-4.78821
12,10.0471,0.00120236,0,1.90405e-09,1.904051e-09,13.2852,0.353802,0.000847998,-4.84358
12,10.0528,-0.000258173,0,1.82798e-09,1.827978e-09,13.1944,0.352542,0.000847762,-4.90037
12,10.0586,-0.00200657,0,1.75494e-09,1.754944e-09,13.1083,0.351344,0.00084754,-4.95879
12,10.0646,-0.00407674,0,1.68483e-09,1.684828e-09,13.0266,0.350204,0.000847332,-5.01905
12,10.0708,-0.00650709,0,1.61751e-09,1.617514e-09,12.9491,0.34912,0.000847138,-5.08133
12,10.0771,-0.00934456,0,1.55289e-09,1.552889e-09,12.8756,0.348092,0.000846961,-5.14576
12,10.0837,-0.0126031,0,1.49085e-09,1.490846e-09,12.8066,0.347128,0.000846812,-5.21233
12,10.0001,-6.3923e-05,0,3.63472e-09,3.634721e-09,14.6863,0.372793,0.000851663,-4.38869
12,10.0013,-0.000290773,0,3.4895e-09,3.489504e-09,14.5204,0.370589,0.000851233,-4.39844
12,10.0037,-0.000677773,0,3.35009e-09,3.350087e-09,14.3639,0.368498,0.000850826,-4.42087
12,10.0069,-0.00115608,0,3.21624e-09,3.216236e-09,14.216,0.366512,0.000850439,-4.45392
12,10.0109,-0.00171248,0,3.08774e-09,3.087737e-09,14.0761,0.364627,0.000850073,-4.49371
12,10.0152,-0.00236391,0,2.96437e-09,2.964374e-09,13.9439,0.362836,0.000849726,-4.5375
12,10.0198,-0.00313816,0,2.84594e-09,2.845937e-09,13.8187,0.361133,0.000849396,-4.58394
12,10.0246,-0.00406172,0,2.73223e-09,2.732231e-09,13.7001,0.359515,0.000849083,-4.63232
12,10.0295,-0.00515982,0,2.62307e-09,2.623071e-09,13.5878,0.357975,0.000848786,-4.68206
12,10.0344,-0.00645971,0,2.51827e-09,2.51827e-09,13.4813,0.35651,0.000848503,-4.7327
12,10.0394,-0.0079914,0,2.41766e-09,2.417656e-09,13.3803,0.355116,0.000848235,-4.78396
12,10.0443,-0.00978672,0,2.32106e-09,2.321064e-09,13.2844,0.353788,0.000847981,-4.83573
12,10.0493,-0.0118788,0,2.22833e-09,2.22833e-09,13.1935,0.352525,0.00084774,-4.88798
12,10.0543,-0.014302,0,2.1393e-09,2.1393e-09,13.1071,0.351322,0.000847512,-4.9407
12,10.0593,-0.0170912,0,2.05383e-09,2.053828e-09,13.0251,0.350176,0.000847297,-4.9939
12,10.0643,-0.020281,0,1.97177e-09,1.971771e-09,12.9472,0.349086,0.000847095,-5.04755
12,10.0693,-0.0239066,0,1.89299e-09,1.892992e-09,12.8733,0.348049,0.000846908,-5.1016
12,10.0742,-0.0279843,0,1.81736e-09,1.817361e-09,12.8038,0.347077,0.000846747,-5.15594
12,10.0002,-0.000920236,0,2.66086e-09,2.660862e-09,14.6863,0.372794,0.000851664,-4.37457
12,10.0014,-0.00278408,0,2.55455e-09,2.554553e-09,14.5205,0.37059,0.000851234,-4.38492
12,10.0039,-0.00461181,0,2.45249e-09,2.452491e-09,14.3639,0.368499,0.000850827,-4.40868
12,10.0073,-0.00627645,0,2.3545e-09,2.354503e-09,14.216,0.366513,0.000850441,-4.44353
12,10.0114,-0.00776719,0,2.26043e-09,2.260433e-09,14.0762,0.364628,0.000850075,-4.48495
12,10.0158,-0.00915286,0,2.17012e-09,2.170123e-09,13.944,0.362837,0.000849727,-4.52967
12,10.0203,-0.0105133,0,2.08342e-09,2.083419e-09,13.8188,0.361134,0.000849397,-4.5762
12,10.0249,-0.0119107,0,2.00018e-09,2.000178e-09,13.7002,0.359515,0.000849083,-4.62394
12,10.0296,-0.0133989,0,1.92026e-09,1.920266e-09,13.5878,0.357974,0.000848784,-4.67234
12,10.0342,-0.0150315,0,1.84354e-09,1.843544e-09,13.4812,0.356508,0.000848499,-4.7208
12,10.0387,-0.0168588,0,1.76989e-09,1.769888e-09,13.3801,0.355111,0.000848227,-4.76896
12,10.0431,-0.0189252,0,1.69917e-09,1.699176e-09,13.2841,0.353781,0.000847968,-4.81663
12,10.0473,-0.0212698,0,1.63129e-09,1.631288e-09,13.193,0.352514,0.000847721,-4.86371
12,10.0515,-0.0239287,0,1.56611e-09,1.566112e-09,13.1064,0.351307,0.000847486,-4.91011
12,10.0555,-0.0269346,0,1.50354e-09,1.503541e-09,13.0241,0.350156,0.000847263,-4.95574
12,10.0593,-0.0303164,0,1.44347e-09,1.44347e-09,12.9459,0.34906,0.00084705,-5.00053
12,10.063,-0.0340994,0,1.3858e-09,1.385798e-09,12.8717,0.348017,0.000846851,-5.04434
12,10.0665,-0.0382979,0,1.33043e-09,1.330431e-09,12.8019,0.347036,0.000846677,-5.08707
12,10.0002,-0.00165559,0,2.31641e-09,2.316412e-09,14.6863,0.372794,0.000851664,-4.34856
12,10.0016,-0.00494215,0,2.22387e-09,2.223865e-09,14.5205,0.370591,0.000851235,-4.35995
12,10.0043,-0.00800289,0,2.13501e-09,2.135014e-09,14.364,0.3685,0.000850829,-4.38631
12,10.0081,-0.0106016,0,2.04971e-09,2.049712e-09,14.2162,0.366516,0.000850444,-4.42489
12,10.0124,-0.0127532,0,1.96782e-09,1.967819e-09,14.0764,0.364632,0.000850078,-4.46979
12,10.017,-0.0146211,0,1.8892e-09,1.8892e-09,13.9443,0.362841,0.00084973,-4.51677
12,10.0217,-0.016336,0,1.81372e-09,1.813719e-09,13.8191,0.361139,0.000849398,-4.56453
12,10.0263,-0.0179755,0,1.74126e-09,1.741254e-09,13.7006,0.35952,0.00084908,-4.61274
12,10.0308,-0.0196138,0,1.67169e-09,1.671686e-09,13.5883,0.35798,0.000848775,-4.66079
12,10.0352,-0.0213307,0,1.6049e-09,1.604896e-09,13.4819,0.356513,0.000848483,-4.708
12,10.0394,-0.0231951,0,1.54078e-09,1.540775e-09,13.3809,0.355116,0.0008482,-4.75399
12,10.0434,-0.0252599,0,1.47922e-09,1.479217e-09,13.285,0.353785,0.000847928,-4.79864
12,10.0471,-0.0275675,0,1.42012e-09,1.420117e-09,13.194,0.352516,0.000847664,-4.84185
12,10.0507,-0.0301543,0,1.36338e-09,1.363378e-09,13.1076,0.351307,0.000847407,-4.8835
12,10.054,-0.0330512,0,1.30891e-09,1.308907e-09,13.0255,0.350154,0.000847159,-4.92347
12,10.057,-0.0362837,0,1.25661e-09,1.256612e-09,12.9476,0.349054,0.000846918,-4.96169
12,10.0597,-0.0398714,0,1.20641e-09,1.206406e-09,12.8735,0.348007,0.000846685,-4.99801
12,10.0622,-0.0438273,0,1.15821e-09,1.158206e-09,12.804,0.347023,0.000846473,-5.03237
12,10.0002,-0.00235261,0,2.01656e-09,2.016556e-09,14.6863,0.372795,0.000851665,-4.31351
12,10.0017,-0.00706643,0,1.93599e-09,1.935989e-09,14.5206,0.370593,0.000851237,-4.32603
12,10.0049,-0.0113678,0,1.85864e-09,1.85864e-09,14.3643,0.368504,0.00085083,-4.35646
12,10.0093,-0.0147777,0,1.78438e-09,1.784379e-09,14.2167,0.366522,0.000850442,-4.40141
12,10.0141,-0.017396,0,1.71309e-09,1.713088e-09,14.0773,0.364641,0.000850068,-4.45152
12,10.0189,-0.0195679,0,1.64464e-09,1.644646e-09,13.9457,0.362854,0.000849704,-4.50142
12,10.0238,-0.0214852,0,1.57893e-09,1.578936e-09,13.8212,0.361156,0.000849347,-4.55102
12,10.0285,-0.0232269,0,1.51585e-09,1.515851e-09,13.7036,0.359541,0.000848991,-4.60057
12,10.033,-0.0248826,0,1.45529e-09,1.455289e-09,13.5925,0.358005,0.000848635,-4.6491
12,10.0373,-0.0265543,0,1.39714e-09,1.397145e-09,13.4874,0.356542,0.000848275,-4.69571
12,10.0412,-0.0283237,0,1.34132e-09,1.341324e-09,13.3879,0.355149,0.000847908,-4.74015
12,10.0449,-0.030249,0,1.28773e-09,1.287734e-09,13.2939,0.353821,0.000847534,-4.78248
12,10.0483,-0.0323754,0,1.23628e-09,1.236285e-09,13.2049,0.352555,0.00084715,-4.82263
12,10.0513,-0.0347402,0,1.18689e-09,1.186891e-09,13.1207,0.351348,0.000846757,-4.8605
12,10.0541,-0.0373731,0,1.13947e-09,1.139471e-09,13.041,0.350196,0.000846354,-4.89597
12,10.0564,-0.0402964,0,1.09394e-09,1.093945e-09,12.9656,0.349097,0.000845941,-4.92897
12,10.0585,-0.0435259,0,1.05024e-09,1.050239e-09,12.8943,0.348049,0.000845521,-4.95942
12,10.0602,-0.0470724,0,1.00828e-09,1.008278e-09,12.8276,0.347062,0.000845107,-4.98724
12,10.0002,-0.0029948,0,1.75551e-09,1.755511e-09,14.6865,0.372796,0.000851664,-4.27263
12,10.0019,-0.00919312,0,1.68537e-09,1.685373e-09,14.5213,0.370599,0.000851228,-4.28532
12,10.0056,-0.0147621,0,1.61804e-09,1.618037e-09,14.3659,0.368518,0.000850795,-4.32104
12,10.0108,-0.0188897,0,1.55339e-09,1.55339e-09,14.2202,0.366547,0.000850347,-4.37584
12,10.0163,-0.0218748,0,1.49133e-09,1.491327e-09,14.0836,0.36468,0.000849868,-4.4331
12,10.0215,-0.0242384,0,1.43175e-09,1.431745e-09,13.9559,0.362909,0.00084934,-4.48624
12,10.0265,-0.0261993,0,1.37454e-09,1.374541e-09,13.8365,0.361229,0.000848751,-4.53789
12,10.0314,-0.0278748,0,1.31963e-09,1.319623e-09,13.7251,0.359632,0.000848093,-4.58919
12,10.0359,-0.0294117,0,1.2669e-09,1.266901e-09,13.6212,0.358113,0.00084736,-4.63861
12,10.0401,-0.0309352,0,1.21628e-09,1.216283e-09,13.5242,0.356666,0.00084655,-4.68506
12,10.044,-0.0325224,0,1.16769e-09,1.167688e-09,13.4338,0.355286,0.000845665,-4.72856
12,10.0474,-0.0342256,0,1.12104e-09,1.121036e-09,13.3495,0.353969,0.000844708,-4.76929
12,10.0505,-0.0360896,0,1.07625e-09,1.076247e-09,13.2709,0.352711,0.000843685,-4.80723
12,10.0532,-0.038152,0,1.03325e-09,1.033247e-09,13.1975,0.351509,0.000842601,-4.84226
12,10.0555,-0.0404407,0,9.91967e-10,9.919654e-10,13.1291,0.350359,0.000841463,-4.87434
12,10.0574,-0.0429754,0,9.52334e-10,9.523331e-10,13.0653,0.34926,0.000840277,-4.90343
12,10.059,-0.0457685,0,9.14285e-10,9.142842e-10,13.0057,0.34821,0.000839054,-4.92947
12,10.0601,-0.0488289,0,8.77757e-10,8.777556e-10,12.9509,0.347219,0.000837816,-4.95245
12,10.0001,-0.00357387,0,1.52826e-09,1.528265e-09,14.6876,0.372804,0.000851634,-4.22858
12,10.0019,-0.0115811,0,1.4672e-09,1.467206e-09,14.5264,0.37063,0.000851074,-4.23997
12,10.0065,-0.0181602,0,1.40858e-09,1.408587e-09,14.3792,0.36859,0.000850344,-4.28249
12,10.0127,-0.0225967,0,1.35231e-09,1.352308e-09,14.2464,0.366673,0.000849364,-4.34932
12,10.0188,-0.0259206,0,1.29828e-09,1.298278e-09,14.1277,0.364865,0.000848079,-4.41417
12,10.0244,-0.028605,0,1.24641e-09,1.246409e-09,14.0223,0.363155,0.000846463,-4.47155
12,10.0297,-0.0306271,0,1.19661e-09,1.196611e-09,13.9291,0.361531,0.000844517,-4.52674
12,10.0348,-0.0321456,0,1.1488e-09,1.148801e-09,13.847,0.359981,0.000842264,-4.58043
12,10.0394,-0.0334491,0,1.1029e-09,1.102904e-09,13.7745,0.358499,0.000839735,-4.63061
12,10.0436,-0.0347243,0,1.05884e-09,1.058839e-09,13.7107,0.357079,0.00083697,-4.6768
12,10.0474,-0.0360473,0,1.01653e-09,1.016534e-09,13.6545,0.355715,0.00083401,-4.71958
12,10.0507,-0.0374621,0,9.75919e-10,9.759209e-10,13.6049,0.354404,0.000830893,-4.75917
12,10.0536,-0.0390107,0,9.36928e-10,9.369296e-10,13.5612,0.353145,0.000827656,-4.79546
12,10.056,-0.0407279,0,8.99495e-10,8.994958e-10,13.5227,0.351934,0.00082433,-4.82837
12,10.058,-0.0426379,0,8.63557e-10,8.635581e-10,13.4889,0.350771,0.000820943,-4.8579
12,10.0596,-0.0447562,0,8.29055e-10,8.290561e-10,13.4592,0.349653,0.00081752,-4.88408
12,10.0607,-0.0470916,0,7.95932e-10,7.959326e-10,13.4334,0.348582,0.000814082,-4.90687
12,10.0614,-0.0496493,0,7.64132e-10,7.641325e-10,13.4114,0.347568,0.000810677,-4.92626
12,9.99997,-0.00378039,0,1.33043e-09,1.33043e-09,14.6976,0.372855,0.000851289,-4.18182
12,10.0018,-0.0151654,0,1.27728e-09,1.277276e-09,14.566,0.370815,0.000849604,-4.18969
12,10.0076,-0.0226362,0,1.22624e-09,1.226245e-09,14.4698,0.368965,0.00084674,-4.24956
12,10.0147,-0.0262497,0,1.17725e-09,1.177251e-09,14.4057,0.367248,0.000842608,-4.32865
12,10.0212,-0.0292033,0,1.13022e-09,1.130216e-09,14.3685,0.365617,0.000837303,-4.39442
12,10.0273,-0.0320804,0,1.08506e-09,1.085061e-09,14.3527,0.364043,0.000831024,-4.45423
12,10.0332,-0.0342957,0,1.04171e-09,1.041709e-09,14.3531,0.362509,0.000824012,-4.51521
12,10.0386,-0.0358312,0,1.00009e-09,1.000089e-09,14.3656,0.361009,0.000816495,-4.5732
12,10.0435,-0.0370271,0,9.60132e-10,9.601324e-10,14.387,0.359541,0.000808664,-4.62481
12,10.0477,-0.0381154,0,9.21772e-10,9.217716e-10,14.4149,0.358107,0.000800674,-4.67105
12,10.0515,-0.0391914,0,8.84944e-10,8.849436e-10,14.4477,0.356711,0.000792643,-4.71345
12,10.0547,-0.0403132,0,8.49587e-10,8.495876e-10,14.484,0.355356,0.00078466,-4.7523
12,10.0574,-0.0415321,0,8.15643e-10,8.156438e-10,14.5232,0.354046,0.000776785,-4.78741
12,10.0596,-0.0428861,0,7.83056e-10,7.830558e-10,14.5645,0.352783,0.000769063,-4.81874
12,10.0613,-0.0443993,0,7.5177e-10,7.517702e-10,14.6077,0.351569,0.000761521,-4.8464
12,10.0625,-0.0460862,0,7.21734e-10,7.217345e-10,14.6525,0.350406,0.000754177,-4.87044
12,10.0632,-0.047954,0,6.92899e-10,6.928988e-10,14.6987,0.349295,0.000747045,-4.89089
12,10.0634,-0.0500069,0,6.65215e-10,6.652153e-10,14.7462,0.348248,0.00074018,-4.90778
12,9.99911,-0.0017537,0,1.15821e-09,1.158205e-09,14.773,0.373162,0.000848337,-4.13294
12,10.0003,-0.0185756,0,1.11193e-09,1.111931e-09,14.816,0.371752,0.000839496,-4.11395
12,10.0086,-0.0293731,0,1.06751e-09,1.067506e-09,14.9545,0.37054,0.000826305,-4.223
12,10.0173,-0.0327038,0,1.02486e-09,1.024854e-09,15.1495,0.369302,0.00081023,-4.3279
12,10.0241,-0.0341808,0,9.8391e-10,9.839081e-10,15.3722,0.367943,0.000792624,-4.38742
12,10.0306,-0.0357773,0,9.446e-10,9.445986e-10,15.6049,0.366459,0.000774522,-4.4413
12,10.0372,-0.0372086,0,9.0686e-10,9.068586e-10,15.8377,0.364891,0.000756617,-4.50414
12,10.0433,-0.0383645,0,8.70628e-10,8.70626e-10,16.0657,0.36328,0.000739311,-4.56507
12,10.0485,-0.0393678,0,8.35843e-10,8.358422e-10,16.2872,0.361668,0.000722798,-4.61798
12,10.0529,-0.0402871,0,8.02449e-10,8.024472e-10,16.502,0.360085,0.000707158,-4.6647
12,10.0565,-0.0411578,0,7.70388e-10,7.703866e-10,16.7107,0.358553,0.000692399,-4.70728
12,10.0594,-0.0420309,0,7.39609e-10,7.396075e-10,16.9141,0.357088,0.000678494,-4.74593
12,10.0616,-0.0429596,0,7.10059e-10,7.100578e-10,17.1133,0.355701,0.000665394,-4.78044
